0	0	0	0	
1	0	1	0	
2	0	2	0	
3	0	3	0	
4	0	4	0	
5	0	5	0	
6	0	6	0	
7	0	7	0	
8	0	8	0	
9	0	9	0	
10	0	10	0	
11	0	11	0	
12	135.727	12	-1.09091	
13	161.182	13	3.27273	
14	166.182	14	7.72727	
15	172.545	15	19.9091	
16	176.545	16	19.8182	
17	179.636	17	22.5455	
18	190.091	18	32.1818	
19	198.636	19	15.3636	
20	208.636	20	11.5455	
21	233.545	21	10.0909	
22	278	22	5.72727	
23	331.455	23	-1.36364	
24	403.909	24	1.45455	
25	512	25	1.27273	
26	617.909	26	-0.909091	
27	714.909	27	11.5455	
28	744.545	28	26.0909	
29	684.545	29	19.6364	
30	573.273	30	16.6364	
31	461.273	31	14.7273	
32	367.545	32	10.6364	
33	316	33	17.7273	
34	282.273	34	24.5455	
35	243.364	35	16.7273	
36	219.727	36	18.9091	
37	207.636	37	17.9091	
38	195.727	38	10.9091	
39	184.636	39	-11.9091	
40	177	40	-13.7273	
41	179.091	41	4.81818	
42	182.091	42	12.7273	
43	176.636	43	14.7273	
44	175	44	9.09091	
45	175.727	45	11.3636	
46	194.182	46	11.9091	
47	215.636	47	11.5455	
48	224.273	48	18.2727	
49	192.364	49	11.9091	
50	175	50	0.363636	
51	152.818	51	-3.81818	
52	147	52	8.18182	
53	142.273	53	5.90909	
54	138.818	54	22.9091	
55	129.182	55	27.7273	
56	121.182	56	17.6364	
57	108.091	57	13	
58	104.364	58	11.1818	
59	102.909	59	3.81818	
60	95.7273	60	10.9091	
61	98.3636	61	20.6364	
62	109	62	17.2727	
63	99.9091	63	15	
64	96.6364	64	7.18182	
65	100.909	65	2.36364	
66	105.727	66	4.90909	
67	105.364	67	-1.90909	
68	102.636	68	1.54545	
69	102.273	69	4.27273	
70	95.4545	70	4.72727	
71	96.6364	71	5.36364	
72	99.0909	72	-0.0909091	
73	95.7273	73	-4.36364	
74	88	74	1.54545	
75	82.3636	75	15.8182	
76	82.8182	76	8.90909	
77	76.1818	77	17.2727	
78	80.7273	78	-3.45455	
79	88.0909	79	0.181818	
80	85	80	-3.36364	
81	82.1818	81	7.54545	
82	80	82	17.1818	
83	74.4545	83	16.6364	
84	74.8182	84	29.5455	
85	74.8182	85	34.2727	
86	76.2727	86	44.7273	
87	76.8182	87	84.8182	
88	79.6364	88	159.727	
89	80.2727	89	241.364	
90	78.1818	90	325.818	
91	68	91	386.455	
92	66.9091	92	402.364	
93	74.1818	93	394.636	
94	79.6364	94	389.909	
95	82.8182	95	394.091	
96	82.8182	96	379.636	
97	95.4545	97	367.818	
98	104.818	98	375.364	
99	105.818	99	358.455	
100	108.545	100	351.909	
101	117.182	101	346.273	
102	119.545	102	331	
103	122.364	103	329.909	
104	113.273	104	324.455	
105	104.818	105	325.455	
106	104.545	106	312.455	
107	104.455	107	296	
108	104.636	108	310.455	
109	107.818	109	301.364	
110	102.727	110	290.091	
111	94	111	260.364	
112	88.0909	112	262.273	
113	87.6364	113	264.545	
114	83.9091	114	260.273	
115	75.0909	115	265.909	
116	71.4545	116	270.364	
117	70.2727	117	268.909	
118	69	118	257.182	
119	68.7273	119	256.091	
120	56.0909	120	258.455	
121	53.5455	121	254.182	
122	55.1818	122	256	
123	63.7273	123	257.455	
124	54.5455	124	263.545	
125	49.3636	125	248.909	
126	51.4545	126	242.364	
127	63.4545	127	238.818	
128	49.2727	128	240.273	
129	47.1818	129	221.273	
130	58.8182	130	229.364	
131	60.9091	131	214.273	
132	51.4545	132	214.636	
133	44.6364	133	217	
134	33.4545	134	206.909	
135	33.1818	135	222.909	
136	42.3636	136	232.636	
137	39.5455	137	237.545	
138	36.9091	138	230.091	
139	41.7273	139	219.727	
140	38.8182	140	206.545	
141	35.3636	141	201.182	
142	36.9091	142	220	
143	48.5455	143	212.364	
144	45.6364	144	210.727	
145	44.5455	145	211.091	
146	49.5455	146	216.091	
147	33.6364	147	232.909	
148	39.5455	148	195.727	
149	47.9091	149	188.273	
150	68.2727	150	188.545	
151	52.1818	151	193.364	
152	53.0909	152	207.818	
153	46.9091	153	203.091	
154	40.3636	154	194.455	
155	31.8182	155	207.818	
156	34.2727	156	201.636	
157	32.7273	157	192.545	
158	32.1818	158	199.636	
159	33.2727	159	212.909	
160	30.8182	160	213.727	
161	29.8182	161	206.091	
162	36.9091	162	200.909	
163	37.7273	163	194.273	
164	35.6364	164	209.091	
165	30.7273	165	208.818	
166	44.2727	166	212	
167	36.1818	167	210.455	
168	34.7273	168	189.818	
169	46.1818	169	201.545	
170	39	170	188.091	
171	41.6364	171	187.545	
172	45.0909	172	199.273	
173	40.5455	173	189.091	
174	38	174	205.455	
175	34.3636	175	202.727	
176	37.0909	176	203.455	
177	38.1818	177	195.455	
178	26.4545	178	203.182	
179	25.9091	179	211.273	
180	34.8182	180	220.091	
181	34.6364	181	205.545	
182	37.7273	182	189	
183	38	183	191.273	
184	43.5455	184	193.545	
185	46	185	180.909	
186	33.2727	186	191.727	
187	26.1818	187	208.455	
188	37.2727	188	216.455	
189	32.9091	189	212	
190	36.9091	190	194.273	
191	30.0909	191	191.273	
192	31.4545	192	201.909	
193	26.8182	193	188.182	
194	27	194	206.364	
195	31.0909	195	197.091	
196	24.7273	196	192.636	
197	29.6364	197	187.455	
198	38.9091	198	183.545	
199	33.2727	199	191.364	
200	28.9091	200	188.182	
201	31.7273	201	198.636	
202	35.8182	202	208.091	
203	30.8182	203	202.636	
204	30.3636	204	210.636	
205	35.6364	205	213.909	
206	32.8182	206	216.818	
207	25.1818	207	213.636	
208	29.5455	208	187.091	
209	29.6364	209	181.364	
210	34.1818	210	201	
211	32.7273	211	216.091	
212	44.7273	212	203.727	
213	37.4545	213	187.182	
214	40.3636	214	188.182	
215	28.5455	215	178.727	
216	38	216	180	
217	44.0909	217	201.727	
218	43.4545	218	209	
219	42.6364	219	224.091	
220	31.9091	220	216.455	
221	23.7273	221	204.273	
222	23.8182	222	205.455	
223	24.0909	223	211.636	
224	28.5455	224	205.091	
225	32.7273	225	206.636	
226	36.0909	226	206.273	
227	40.8182	227	205.364	
228	39	228	195	
229	41.9091	229	191	
230	36.9091	230	197.909	
231	38.7273	231	203.545	
232	51.0909	232	194.182	
233	42	233	206.727	
234	32.6364	234	237	
235	44.9091	235	249.636	
236	36.7273	236	248.455	
237	41.5455	237	230.182	
238	50.6364	238	225.273	
239	44.4545	239	239.364	
240	34.2727	240	236.273	
241	30.3636	241	221.273	
242	30.7273	242	225.909	
243	24.3636	243	220.727	
244	28.9091	244	209.091	
245	43.2727	245	224	
246	41.3636	246	232.182	
247	38.6364	247	228.182	
248	37.5455	248	225.545	
249	32.7273	249	222.182	
250	32.8182	250	227.364	
251	37.1818	251	238	
252	45.3636	252	219.818	
253	34.6364	253	216.636	
254	38.1818	254	249.182	
255	43.2727	255	251	
256	39.3636	256	240.182	
257	35.7273	257	261.455	
258	45.4545	258	275.545	
259	31.3636	259	247.182	
260	40.4545	260	232	
261	43.4545	261	213.273	
262	34.0909	262	224.455	
263	29.2727	263	238.455	
264	30.4545	264	244.545	
265	32.3636	265	258.818	
266	31.4545	266	256.636	
267	37.5455	267	242.727	
268	42.4545	268	231.636	
269	50.6364	269	230.727	
270	49.4545	270	249.818	
271	45.0909	271	279.818	
272	48.6364	272	286.818	
273	43	273	274.364	
274	39.5455	274	243.818	
275	43.9091	275	257.727	
276	31.0909	276	263	
277	38.8182	277	281.545	
278	49.0909	278	298.909	
279	40.1818	279	284.545	
280	38.8182	280	277.273	
281	44.1818	281	267.545	
282	40.6364	282	260.455	
283	42.3636	283	262.182	
284	34.4545	284	264.818	
285	33.1818	285	264.455	
286	37.8182	286	254.182	
287	37.8182	287	264	
288	32.2727	288	292.182	
289	28.4545	289	296.909	
290	41.1818	290	274.273	
291	47.2727	291	271.818	
292	43.0909	292	270.909	
293	40.7273	293	276.727	
294	47.1818	294	283.455	
295	41.0909	295	281.545	
296	36.6364	296	282.364	
297	39.3636	297	282.091	
298	51.2727	298	275.091	
299	54.3636	299	297.909	
300	44.7273	300	297.364	
301	48.0909	301	294	
302	50.5455	302	295	
303	50.1818	303	288.727	
304	39.7273	304	288.364	
305	40.4545	305	300.636	
306	48.4545	306	291.091	
307	43.9091	307	295.727	
308	47.4545	308	302.545	
309	47.8182	309	303.182	
310	48.8182	310	309.364	
311	48.2727	311	291.364	
312	51	312	274	
313	62.6364	313	291.364	
314	59	314	300.636	
315	40	315	306.091	
316	40.9091	316	292.909	
317	48.5455	317	308.273	
318	45.1818	318	312.909	
319	32.2727	319	315.091	
320	43.5455	320	313.909	
321	55	321	324	
322	50.6364	322	330.818	
323	43.5455	323	307	
324	51.7273	324	309.818	
325	57.2727	325	319	
326	60.6364	326	312.909	
327	51.7273	327	320.364	
328	56.1818	328	341.909	
329	56.1818	329	345.182	
330	49.6364	330	342.273	
331	46.4545	331	341	
332	51.7273	332	337.818	
333	58.0909	333	344.182	
334	69.2727	334	338	
335	67.6364	335	324.091	
336	59.5455	336	331.818	
337	52.1818	337	333.636	
338	49.0909	338	335.909	
339	49	339	326.909	
340	49.5455	340	318.182	
341	58	341	329.273	
342	60	342	340.727	
343	62	343	349.455	
344	61.9091	344	354.364	
345	55.5455	345	348.909	
346	64.6364	346	338.182	
347	69.5455	347	349	
348	64.8182	348	346.273	
349	69.4545	349	333.909	
350	68.0909	350	335.455	
351	59.1818	351	351	
352	55.1818	352	352.545	
353	56.3636	353	332.636	
354	59.7273	354	341.727	
355	61.7273	355	349.364	
356	64.2727	356	356.636	
357	65.3636	357	362.636	
358	63.7273	358	357.455	
359	59	359	339.545	
360	59.9091	360	355.273	
361	68.1818	361	358.273	
362	59.6364	362	373.727	
363	51.4545	363	371.727	
364	49.0909	364	337.909	
365	60.8182	365	335.818	
366	66.9091	366	348.545	
367	56.5455	367	358.364	
368	55	368	378.545	
369	58.0909	369	368.273	
370	61.3636	370	338.182	
371	67.3636	371	338.545	
372	63.2727	372	355.182	
373	66.8182	373	352.545	
374	72	374	355.727	
375	66.8182	375	375.364	
376	66.5455	376	375	
377	58.2727	377	352.818	
378	47.5455	378	347.182	
379	49.7273	379	365.364	
380	56.9091	380	355.727	
381	64.2727	381	369.636	
382	55.2727	382	373.636	
383	66.2727	383	350.273	
384	67.1818	384	325.091	
385	67.0909	385	359.455	
386	62	386	374.818	
387	58.5455	387	379	
388	58.1818	388	373.545	
389	60.5455	389	383.455	
390	61.5455	390	387.182	
391	53	391	386.636	
392	57.1818	392	383.364	
393	70.8182	393	383.182	
394	69.3636	394	369.182	
395	66.8182	395	381.182	
396	71.0909	396	397	
397	67.5455	397	392	
398	56.1818	398	383	
399	53.1818	399	379.455	
400	71.4545	400	379.273	
401	68.5455	401	375.364	
402	59.9091	402	370.636	
403	70.0909	403	374.182	
404	64.9091	404	359	
405	72.0909	405	362.909	
406	70.1818	406	388.455	
407	68.7273	407	399.091	
408	67.1818	408	377.455	
409	66	409	360.455	
410	68.9091	410	361.636	
411	66.3636	411	378.727	
412	59.3636	412	381.545	
413	55.7273	413	367.364	
414	57.2727	414	371.818	
415	61.8182	415	387.455	
416	71.5455	416	389.273	
417	77.9091	417	370.909	
418	73.6364	418	368.636	
419	60.0909	419	390.364	
420	61.7273	420	388.636	
421	66.8182	421	416.545	
422	77.8182	422	413	
423	63.8182	423	385.091	
424	68	424	362.364	
425	75.4545	425	360.455	
426	92.0909	426	389.455	
427	72.3636	427	381	
428	70.8182	428	351.636	
429	70.4545	429	378.636	
430	76.4545	430	400	
431	73.6364	431	413.455	
432	68.0909	432	412	
433	65	433	395.182	
434	71	434	391.364	
435	78.3636	435	369	
436	79	436	380.909	
437	76.8182	437	402.727	
438	79.9091	438	403.545	
439	80	439	395.818	
440	70.5455	440	375.909	
441	70.9091	441	386.091	
442	74.8182	442	382.273	
443	71.9091	443	401.818	
444	76.1818	444	400	
445	79.6364	445	379.909	
446	70.1818	446	366.545	
447	70.9091	447	414.545	
448	55.4545	448	429.091	
449	59.6364	449	431.455	
450	73.7273	450	426.545	
451	73.8182	451	418	
452	77.6364	452	414.909	
453	69	453	435.636	
454	69.7273	454	430.727	
455	68.6364	455	410.636	
456	73.7273	456	423.818	
457	76	457	420.364	
458	82.8182	458	430.909	
459	83.0909	459	420.182	
460	73.6364	460	425	
461	69.8182	461	427.636	
462	73.0909	462	424.909	
463	73.9091	463	432.727	
464	72.8182	464	438.455	
465	80.0909	465	433.818	
466	88	466	425.091	
467	87.3636	467	436	
468	82.4545	468	444.273	
469	81.3636	469	439	
470	74	470	430.364	
471	83.8182	471	432.091	
472	69.4545	472	430.091	
473	72.3636	473	395.182	
474	88.8182	474	432.727	
475	81.8182	475	417.818	
476	81	476	425.636	
477	84	477	452.091	
478	89.0909	478	445.545	
479	94.0909	479	455.364	
480	89.5455	480	467.091	
481	80.0909	481	463.727	
482	69.9091	482	450.455	
483	69.4545	483	449.636	
484	69.4545	484	453.818	
485	78.2727	485	465.273	
486	76.1818	486	463	
487	79.6364	487	449.545	
488	85	488	443.364	
489	96.9091	489	442.182	
490	94.9091	490	439.091	
491	84.2727	491	458.818	
492	75.8182	492	472.091	
493	81.5455	493	473.455	
494	85.1818	494	481.818	
495	82.9091	495	474.818	
496	84.1818	496	475.636	
497	81.2727	497	467.455	
498	86.7273	498	442.273	
499	75.8182	499	444.091	
500	72.7273	500	465.636	
501	75.7273	501	484.818	
502	81.6364	502	496.727	
503	87.3636	503	507.455	
504	87.8182	504	496.182	
505	72.7273	505	468.545	
506	76.2727	506	499	
507	79.8182	507	517.091	
508	67	508	519.455	
509	80.2727	509	513.182	
510	83.7273	510	486.364	
511	100.818	511	494.545	
512	101.727	512	496.364	
513	87.3636	513	506.091	
514	76	514	509.727	
515	87	515	495.727	
516	107.273	516	494.182	
517	88.1818	517	514.182	
518	89.8182	518	536.455	
519	87.3636	519	536.818	
520	89.2727	520	527.909	
521	97.6364	521	522	
522	97.5455	522	513.727	
